video_url,video_title,author,comment
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@devanshuyadav3745,@shooter2563 damn thats dark
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@deekshabisht3279,In lockdown publish his news without any reason and show land on space wtf
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@i_cant_hear_a_word_you_say,@deekshabisht3279  I liked you English
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@amaharsh,"172 likes on this comment, i'll feed a hungry man."
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vipulvashishtha4971,fully entertainer....hit the nostalgia of college days...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@nitinkapoor72791,0:57 bhai ek dil kitni baar jeetoge
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@PurusharthAttrish,That “Sorry” by Gujral was devastating for Muskaan !!
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@satadrumajumder479,Whole stand up is epic
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sachinparihar8582,Huge respect to harsh bhai bassi bhai. And thank you for all the laughter
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ManishShukla2304,A 16 min Harsh Gujral standup is what I needed as a semester break entertainment
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@SherozGaming54,"Future ∝  (Hard Work + Smart Work) ∝  (Interest + Intelligence) ∝ Brain
Tell This Everyone"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@chiragdusad2015,Ye konsa semester break h bhai jo March me ho rha h
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@entertainvicky457,"They say ""Love your work""
Harsh is best example of that muhavra"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@AdityaSharma-rg1zn,"""Front camera khola hai"" that was personal....."
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@linaadhikari07,"Aare yaar maza aagya kya hi comedy hai harshu mai yeh sochti hu tumko khud hashi nahi aaati stage per 
 yah control level aacha hai sayad"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vanshmaheshwari8094,"Love the fact how he maneouvered the story to complete a full cycle ""40 lo, abhi do
"""
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@muskansingh4024,What is the meaning of this?
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@jinwoo8061,@muskansingh4024  Arey Muskan xDDD
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@muskansingh4024,@jinwoo8061  Matlab bata ke has lo bhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@jinwoo8061,"@muskansingh4024  use ye bat pasand aayi k usne ek Puri story create ki taki vo 40 lo abhi do wali kahani complete kr sake , samjha ??"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rishabhverma2277,5:53 clap
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@romiox5452,Rahman's compositions are a symphony of emotions.
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mrageshsolanki3446,"Bhai India ke ladko ki video nahi sahuga 
 dil chu liya"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ritikck6599,"0:45 iss baat pr to like and subscribe dono bante hai 
    #respect"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@piyushgangwar13,Who is watching having maths board exam on 9 March
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@prakashp1429,Ummm the math board exam is on 11
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@viper3840,Aaj paper he sst ka
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@viper3840,
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@amith6341,"Meh ,12th board maths"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@chandra0094,Bhai tu v
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@anyajain124,Bhai bhai 11 ko h darao mat yaar
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@moviesecret221,Me
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@pin2kumarpathak607,Exam to chalte rahenge ... mastii nahi rukne chahiye
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vedantbhadani9923,Haan Bhai yaad Kiya kya
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@user-xy3eu5yj7t,Bahut sahi bhai knowledge bhi di aur maaza bhi
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@TMNOVA1,Badiya Stand up hai bhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@anilkhadka3240,Best revenge dialogue@ front camera
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@whynotbubblegum,"Stand up comedian:- coughs
Audience:- hehehahahuhuhaha"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sidharth2005,This comment is more funnier than his comedy
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@callmeaj3077,atleast this video was funny
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@WiLDbEAsTGameSHere,jab tumhara mu hagas jaisa bana rahta ho and even then you watch standup comedy
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@redgrapes390,Apne unfunny female comedien ke roasts ka badla le rahi hai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@criticize2hell764,Yeh toh funny ban gayi
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@XdClown-dp2sz,"@sidharth2005 rly? 








Blehh"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@kushagravarshney7683,@sidharth2005  And your english was funnier than this comment..
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ajnabee8917,Fr
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ajnabee8917,@WiLDbEAsTGameSHere Arey bhai kehna ky chahte ho?
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vipinkumar89hari,"10:25  
Best line"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@gaenterprise9234,Yaad dila diya hostel ka Harsh Bhai ne ...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@itzapplecandy,Exam kis kis ka chal raha Atendence here
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@devgusto,Hope cancel bhi ho gaya bhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rockpaxton3328,Kal exam hai copy bhi nhi Kholi pure din se
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@_sankalpa_01,Kyu nahi ho rhi padhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@devgusto,@_sankalpa_01
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sandeepbiswas5409,"Padhai toh kab ki khatam ho gyi, par jindagi ka exam abhi bhi chal rha hai"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@user-pu2eh9qg6p,Mine it's tomorrow and lol I'm  enjoying this right now. ..
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ARSHDEEPSINGH-nu5zd,Kuch nhi ni pddaa bhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Sanjeevyadav-fg2ik,Tere
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@hackernet7553,
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mrbksinghania111,Mere 10th class ka exam hai hai yrr
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@jayasinghrathod8683,First time iska standup pasand aaya mujhe. Mast likha bhai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@HISsinto,Trueee
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ayushjoshi591,Bhai....front camera
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sakshisingla9827,i really miss such era where these comedians used to rule the youtube like kings
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Misha_14.,14:23 Bhut sara petrol daal do 25 rupay ka
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@alokchandel7102,"Now you are killing Gujral saab. I remember the journey, from being a bully to audience, to the entertaining Gujral. Near to perfect joke delivery, body language to make simple jokes, the most entertaining ones. Loved this performance. Cheers !!"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Vaishnavi_agarwalll,"Brilliant show ! 
 Degree uchalne wala sapna , sapna hi reh gya ."
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@jagadeeshkachchhva5013,Same here
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@v.karthikraju5616,Lagbhag 15min lagataar haste Raha....bhut sahi hai Bhai...front camera wala reply toh gazab tha...Love u bhai...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ompandey2194,4:15 is relatable for UP students
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Factboy0003,"Vo chod mere dost kv me padhta tha 
 bande ne degree Kari bahar Jake wapis kv me aake accountant ban gya"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@warriorpreetam,When he said india ke ladko ki bejatti nahi sahunga i liked and subscribed
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@nikhilrathirathi3691,Kya baat hai yrr ek no. Comady
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@CivilizedYouth07,"Front camera 
 line was the epic ultra  pro max"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Rudeus-_-Greyrat,"Emotional Damage Done To Muskaan
..... Cheen li uski Muskaan"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@nitika9769,Such a lame joke
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@MohdzenShaikh,True
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sandlimishra3396,"If she's a flight attendant she must be beautiful, that would be a nice joke if said to a normal girl"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rohitprasad5708,"Phle 6000 ab front camera, Harsh bhai is making us proud, Brand ho gae ho aap, Jamshedpur me aapka show live dekh k bht maza aaya tha.. Keep growing and Har month 1 video upload kr dia kro, sach me maza aa gya"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mynkk2820,"Thankyou for making my day 
️"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@swat6436,He killed it. every second was enjoy able
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ramakantverma905,1:48 @madhurvirli machliyo ke saath sambhog broo.......
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@prashantraghuwanshi07,"B tech karne wale like kro
Boards attendance also here"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Ayaanmerijaan22,Harsh bhai aap mast ho...Bhole baba aapke sath hamesha rahe
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@yashfidelis5373,Bhai shuruwat mein hi Dil Jeet liya
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Tawheed-Nabi,7:38 40 lo abhi do
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sahebveersingh08,Matlab kya tha Bhai?
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mdsam1210,"13:07 aapne waqakal padhi n waqil banoge, someone started shouting for Basssi"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Mr.Indestructible007,Bahot khub ...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@debasishkumarbehera3046,Ek no. Bhai front camera
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@anirudh323,4:19 Supreme Leader in the chat guyss!
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@yogeshchandan644,"Front camera punch 
 no one can roast audience better than harsh"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@studenthelp3908,Lovely bhai. Superb.
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sundersingh2987,"Aya toh tha dekhne ke isme ayisa bhi kya hai jo log kehte hai ke yeh lethal troll karta hai par the moment I heard ""India ke mardon ki beizzati nahi sahunga mai"", bhai ne Dil Jeet Liya. 
🇮🇳
I hope yeh aage jaakar dusre aanduon ki tarah character nahi badal lega!"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vishalsharma-xz1lb,0:50 best
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@prashikk3800,"Ladki- Foreigners are good looking
Harsh -Aapne kabhi front camera khola hai?
ye punchline ne dil jeet liya bhai
️"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Yatrimode,
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Kartikktales,Ladki toh hot hoti he hai ...kas kr air hostage
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@knowladge953,Plz explain this joke mujhe samjh nahi Aya
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rishadmaster1649,"Fantastic buddy. 
U r amazing"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@valulsagar1491,What fantastic stand up comedy
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mohitrawat1510,10:59 m itna khush lacture bunk karke sath m lag jata tha
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@SagarMahat085,7:30 Citylights
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@WhattTheDeuce,1000 le lo pr Aaj hi de do
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@bumblebee2956,"First time
 really good
unique voice and script"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@narsinhnandava4478,Incredible Bro...keep it up....
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@romakukreja36,"This guy 
 Bassi se zyada rank thi 
 Loved it yaarrr"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mdismaeeldarbar9564,"Harsh : Bhai 20 rupya do kl le lena
Rathee and Bathee: ye 40 rupya lo aur abhi do"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@EgoShorts,15:52
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vardanrathi7777,Waah bhai....kya joke mara! Suna suna lag raha hai
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mridulahmed8802,Pure story pure comedy.
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mithunnair8587,Gujral saab maza aa gya
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@lalani6882,"Only legend can understand paste 
 
6:44"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@suhaibQurashie,an engineer can do everything except engineering
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@anupamprudent,Truly amazing
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@LearnEd.,"Hello, Ji! Padhai kyu nahi ho rahi? Kyunki aap log humare channel par aakar free videos nahi dekh rahe! Chalo, jaldi jaldi aao aur notes banao. Exam bagal mein aa gaya hai!"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sanurajput02,"सफलता की सीढ़ी 502 पताका बीड़ी 
 13:53"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@shubhamlipane3148,13:20 so true
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Anonymous-go1ye,"maggi  wale se jealous 
 real one"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mynkk2820,That papa wala was great
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Tawheed-Nabi,0:15 the accent ohhh
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@mattparker4068,"Bhai Harsh bhai.. Ek number 
 You are cut above the rest.
Love your dialogues delivery.
Pls Continue bringing such acts"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@uziking15,8:43 ha mechanical branch
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@libin15mathews,"Harsh Gujral every standup has Damn good repeat value, Harsh Bhai plz return to the Madness Machange show missed you in the 10th & 11th episode, we watch SonyTv only for your Show. Have tweeted several times to @Sonytv to bring a roast comedy show with you. Plz don't quit the show"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ethicalgaming4349,3:23 which company??
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@the_poet1704,"Really very good 
 aap ne toh engineer's ki reality logo ke samne la diii"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@aakashlakhia112,best of harsh till now
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@adityaborgohain5789,"Wahh bhai, mazza aa gaya!!!"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@AnExperiencer78,2:20 I literally checked my playback speed
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@subalanaik6936,My laughing is not stopping till video finish.........
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@Abhi1876,Starting me hi bum phod diya
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rajchauhan2907,0:55 What a punch timing...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rahularora2506,"very strange, and disappointed, had seen the show in dwarka recently, there was a girl sitting next to me ""from air india"" who doesn't like Indian boys. 
Did not expect this @harsh Gujral"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ram.4658.,@rahularora2506  why disappointed?
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@rahularora2506,"@ram.4658.  as it means they plant their own people in the crowd, this was fun because we thought that it was his timing and wit when it was clearly not."
